actorID,Actor
11353,Angie Harmon
11354,Sammi Cheng
11355,Fiona Leung
11356,Eriko Hatsune
11357,Fhi Fan
11358,Hinako Saeki
11359,Anna Dymna
11360,Dominika Bednarczyk
11361,Tomas Villum Jensen
11362,Chris Beattie
11363,Greg McLane
11364,Charlie Hardwick
11365,Brenda Bakke
11366,Amitabh Bachchan
11367,Sanna Hietala
11368,Antti Ikkala
11369,Jyri Ojansivu
11370,Peter Fitz
11371,Jamel Debbouze
11372,Rachel Anton
11373,Brett Barsky
11374,Corey Block
11375,Luke de Woolfson
11376,James Lance
11377,Sebastian Koch
11378,Joe Absolom
11379,Catalina Gallo
11380,Andrés Useche
11381,Patricia Salazar
11382,Bob Odenkirk
11383,Bruce Taylor
11384,Daisuke Ryû
11385,Yeong-ae Lee
11386,Byung-hun Lee
11387,Kang-ho Song
11388,Ezra Godden
11389,Raquel Meroño
11390,Clare Bullus
11391,Harumi Inoue
11392,Shingo Tsurumi
11393,Kazuki Kitamura
11394,Tuva Novotny
11395,Selton Mello
11396,Rogério Cardoso
11397,Min Kim
11398,Eric Tsang
11399,Damien Nguyen
11400,Dang Quoc Thinh Tran
11401,Melissa Errico
11402,Joe Regalbuto
11403,Saemi Nakamura
11404,Joe Romersa
11405,Michael Begley
11406,Katy Cavanagh
11407,Robert Eads
11408,Lola Cola
11409,Maxwell Scott Anderson
11410,Jörg Schüttauf
11411,Julia Jäger
11412,Robin Becker
11413,Yoshiki Arizono
11414,Masakatsu Funaki
11415,Dave O'Neil
11416,Chiharu Niiyama
11417,Ryûdô Uzaki
11418,Masahiro Kobayashi
11419,Conrad Anker
11420,Iain Fraser
11421,Jeremy Ratchford
11422,Garwin Sanford
11423,Sean Cw Johnson
11424,Stephen O'Reilly
11425,Michael Man-Kin Chow
11426,Joyce Brew
11427,Colman Domingo
11428,María Lidón
11429,Jack Kao
11430,Chun-hao Tuan
11431,Ian Roberts
11432,Matt Walsh
11433,H. Jon Benjamin
11434,Mila Kunis
11435,Geraint Wyn Davies
11436,David La Haye
11437,Isabelle Blais
11438,Emmanuel Bilodeau
11439,Cyril Mourali
11440,Maï Anh Le
11441,Yasuaki Kurata
11442,Sacha Baron Cohen
11443,Emilio Rivera
11444,Gina La Piana
11445,Noriko Aota
11446,Kari Matchett
11447,Grace Lynn Kung
11448,Troy Garity
11449,Sayoko Yamaguchi
11450,Hanae Kan
11451,Timm Sharp
11452,Patrick Breen
11453,Haruhiko Katô
11454,Kumiko Asô
11455,Koyuki
11456,Phil McKee
11457,Ferenc Bandi
11458,Józsefné Rácz
11459,József Farkas
11460,Susan May Pratt
11461,Maria Hofstätter
11462,Christine Jirku
11463,Viktor Hennemann
11464,Kun Chen
11465,Saif Ali Khan
11466,Akshaye Khanna
11467,Tae-hyun Cha
11468,Ji-hyun Jun
11469,In-mun Kim
11470,Anne Kathryn Parma
11471,Ashley Edwards
11472,Evyn Clark
11473,Pernilla August
11474,Irrfan Khan
11475,Puru Chibber
11476,Aino Annuddin
11477,Eun-Kyung Shin
11478,Jae-mo Ahn
11479,In-kwon Kim
11480,Andrew Miller
11481,Satoshi Tsumabuki
11482,Hiroshi Tamaki
11483,Akifumi Miura
11484,Kelly Brook
11485,Maria Chen
11486,Richard Chen
11487,Aria Adloo
11488,Ashley Adloo
11489,Amy Allred
11490,Paul Spence
11491,David Lawrence
11492,Gordon Skilling
11493,Kenji Sawada
11494,Keiko Matsuzaka
11495,Jordan Brooking
11496,Ben Lee
11497,Chloé Winkel
11498,Jon Yang
11499,Rebecca Palmer
11500,Leonor Watling
11501,María Pujalte
11502,Lin Shaye
11503,Mick Cain
11504,Harry Eden
11505,Vinnie Hunter
11506,Ha-kyun Shin
11507,Phil Caracas
11508,Murielle Varhelyi
11509,Maria Moulton
11510,Harry Van Gorkum
11511,Max Ryan
11512,Cláudia Abreu
11513,Natália Lage
11514,Mai Hosho
11515,Jakob Eklund
11516,Linda Hardy
11517,Katee Sackhoff
11518,Ernie Sabella
11519,Kaori Tsuji
11520,Tarô Suwa
11521,Luis Ángel Priego
11522,Gorka Moreno
11523,Kyung-gu Sol
11524,So-ri Moon
11525,Nae-sang Ahn
11526,Richard Serra
11527,Aimee Mullins
11528,Christian Ulmen
11529,Katja Danowski
11530,Detlev Buck
11531,Ellen Vogel
11532,Gudrun Okras
11533,Thekla Reuten
11534,Ronnie Barker
11535,Tiina Lymi
11536,Kari-Pekka Toivonen
11537,Michelle Goh
11538,Corey Johnson
11539,Niko Saarela
11540,Lauri Nurkse
11541,Nicoletta Romanoff
11542,Lee Pace
11543,Stephen Campbell Moore
11544,Eun-kyeong Lim
11545,Hyun-sung Kim
11546,Jin-pyo Kim
11547,Janine Eser
11548,Clayton Watson
11549,Cheryl Tiegs
11550,Yue
11551,Ryôta Koyama
11552,Takako Fuji
11553,Takashi Matsuyama
11554,Natalie Minnevik
11555,Marjaana Maijala
11556,Ryô
11557,Jingfan Hu
11558,Jun Wu
11559,Bai Qing Xin
11560,Sara Botsford
11561,Sam Smith
11562,Leagh Conwell
11563,Dominic Barklem
11564,Anne Judson-Yager
11565,Bree Turner
11566,Kevin Cooney
11567,Marta Belaustegui
11568,Rosa María Bianchi
11569,Margo Martindale
11570,Andreas Wilson
11571,Henrik Lundström
11572,Gustaf Skarsgård
11573,Al Bernstein
11574,Andrew N.S. Glazer
11575,Ai Maeda
11576,Lawrence Taylor
11577,Lloyd Battista
11578,Emilia Fox
11579,James Callis
11580,Daniel Lapaine
11581,Marit Thoresen
11582,Almen Pui-Ha Wong
11583,Daniel Wu
11584,Charles Bukowski
11585,John Bryan
11586,Line Kruse
11587,Mikko Leppilampi
11588,Laura Birn
11589,Amanda Pilke
11590,Mi Grönlund
11591,Nicke Lignell
11592,Jasper Pääkkönen
11593,Sinitta Boonyasak
11594,Takashi Miike
11595,Friedrich von Thun
11596,Birol Ünel
11597,Sibel Kekilli
11598,Güven Kiraç
11599,Tamio Ôki
11600,Chizuru Ikewaki
11601,Yoshihiko Hakamada
11602,Laia Marull
11603,Jola Rzebuska
11604,Maria Kucharska
11605,Marcin Jaskowski
11606,Qiang Li
11607,Wang Bao-Qiang
11608,Shuangbao Wang
11609,Hiroyuki Sanada
11610,Rie Miyazawa
11611,Nenji Kobayashi
11612,Gillian Chung
11613,Charlene Choi
11614,Robert Lepage
11615,Marco Poulin
11616,Brendan Fletcher
11617,Kristoffer Joner
11618,Eva Röse
11619,Kristin Booth
11620,Joris Jarsky
11621,Byron Mann
11622,Monica Lo
11623,Peter Bogdanovich
11624,Asko Sahlman
11625,Markku Partanen
11626,Juha-Pekka Mikkola
11627,Maho Nonami
11628,Eiko Koike
11629,Daisuke Kizaki
11630,Clint Jordan
11631,Filipa de Almeida
11632,Megumi Okina
11633,Misaki Itô
11634,Ji-tae Yu
11635,Hye-jeong Kang
11636,Vincent Deniard
11637,Jillian Byrnes
11638,Marianne Hayden
11639,Jennifer Servary
11640,Nathaniel Arcand
11641,Hyde
11642,Gackt
11643,Leehom Wang
11644,Gustaf Hammarsten
11645,Magnus Roosmann
11646,Anna Björk
11647,Kingsford Siayor
11648,Eirik Junge Eliassen
11649,Björn Granath
11650,Daniel Hendler
11651,Jorge D'Elía
11652,Ko Shibasaki
11653,Kazue Fukiishi
11654,Sean Campion
11655,Stuart Graham
11656,Kappei Yamaguchi
11657,Satsuki Yukino
11658,Kôji Tsujitani
11659,Alex Etel
11660,Daisy Donovan
11661,Mark McKinney
11662,Billy Brown
11663,Richard Burgi
11664,Kelly Carlson
11665,Renata de Lélis
11666,Sérgio Lulkin
11667,Noriko Sakai
11668,Kei Horie
11669,Johnny Vegas
11670,Mackenzie Crook
11671,Carol Harvey
11672,Romanthony
11673,Thomas Bangalter
11674,Tony Jaa
11675,Petchtai Wongkamlao
11676,Pumwaree Yodkamol
11677,Edison Chen
11678,Shawn Yue
11679,Belén Rueda
11680,Lola Dueñas
11681,Nicolai Cleve Broch
11682,Aksel Hennie
11683,Anders Baasmo Christiansen
11684,Janis Joplin
11685,Grateful Dead
11686,The Band
11687,Gérard Jugnot
11688,Jean-Baptiste Maunier
11689,Corbin Allred
11690,Alexander Polinsky
11691,Kirby Heyborne
11692,Kaia Foss
11693,Kamilla Grønli Hartvig
11694,Ida Thurman-Moe
11695,Janchiv Ayurzana
11696,Chimed Ohin
11697,Amgaabazar Gonson
11698,Blanchard Ryan
11699,Daniel Travis
11700,Elsa Pataky
11701,John Sharian
11702,Cecilia Cheung
11703,Siu-Fai Cheung
11704,Kris Holden-Ried
11705,Suleka Mathew
11706,Koen De Bouw
11707,Christin Ackerman
11708,Emily Banks
11709,Michael Bennett
11710,Vladimir Garin
11711,Ivan Dobronravov
11712,Konstantin Lavronenko
11713,Jean Dominique
11714,Aboudja
11715,David Dorfman
11716,Tony Abatemarco
11717,Melinda Allen
11718,Henry Ian Cusick
11719,Daniel Kash
11720,Matías Quer
11721,Ariel Mateluna
11722,Manuela Martelli
11723,Mikela Jay
11724,Rob Beckwermert
11725,Christopher Gora
11726,Marc Ghannoum
11727,Joel Benjamin
11728,Michael Greengard
11729,Shinobu Terajima
11730,Riho Makise
11731,Andreas Bichlbauer
11732,Mike Bonanno
11733,Andy Bichlbaum
11734,Atta Yaqub
11735,Eva Birthistle
11736,Ahmad Riaz
11737,Vladimir Vdovichenkov
11738,Andrey Merzlikin
11739,Maksim Konovalov
11740,Frida Hallgren
11741,Helen Sjöholm
11742,Lijun Fang
11743,Santino Majok Chuor
11744,Jarrid Geduld
11745,Peter Kon Dut
11746,Anthony Mackie
11747,Aya Ueto
11748,Kenji Kohashi
11749,Hiroki Narimiya
11750,Emily Barclay
11751,Danny Dyer
11752,Tamer Hassan
11753,Bin Won
11754,Eun-ju Lee
11755,James Hetfield
11756,Kirk Hammett
11757,Lars Ulrich
11758,Christopher Jacot
11759,Joanne Kelly
11760,Shawn Roberts
11761,Lee Thompson Young
11762,Horst Krause
11763,Harald Warmbrunn
11764,Karl-Fred Müller
11765,Kochi
11766,Avijit Halder
11767,Shanti Das
11768,Anton Newcombe
11769,Courtney Taylor-Taylor
11770,Joel Gion
11771,Tatiana Abracos
11772,Darrick Doerner
11773,Dave Kalama
11774,Rusty Kelley
11775,Gary Chason
11776,Viviane Vives
11777,Joe Edley
11778,Matt Graham
11779,Marlon Hill
11780,Kristina Anapau
11781,Nathan Wetherington
11782,Dominic Chianese
11783,Laura Mennell
11784,Paul Dzenkiw
11785,Christie Will
11786,Jan Henrik Stahlberg
11787,Fritz Roth
11788,Wanda Perdelwitz
11789,John Ross Bowie
11790,Yûsuke Iseya
11791,Daniel Berrigan
11792,Howard Zinn
11793,Douglas Cheek
11794,Roger Ailes
11795,Tariq Ali
11796,Benjamin Barber
11797,Medea Benjamin
11798,Dick Morris
11799,Zell Miller
11800,Ed Koch
11801,Michael Barryte
11802,Grace Bustos
11803,Alexandra Aponte
11804,Roberto Urbina
11805,Jorge Antonio Saavedra
11806,Charles McGraw
11807,Jacqueline White
11808,Adrian Brine
11809,Yûta Sone
11810,Kimika Yoshino
11811,Kiyonobu Mitamura
11812,Maurice Bénichou
11813,Amba Bihler
11814,Évelyne Dandry
11815,Eleanor Powell
11816,Virginia Bruce
11817,Alec McCowen
11818,Thomas Reiner
11819,Seung-yeon Lee
11820,Hyun-kyoon Lee
11821,Hyuk-ho Kwon
11822,Patrick Wilson
11823,Lynn Collins
11824,Chang-bin Jen
11825,Barbara Britton
11826,Anna Tsuchiya
11827,Hiroyuki Miyasako
11828,Kyla Pratt
11829,Kim Rossi Stuart
11830,Andrea Rossi
11831,Henry Darger
11832,Larry Pine
11833,Hugh Bonneville
11834,Shawn Ashmore
11835,Kelly Hu
11836,Jade Yorker
11837,Jaclyn DeSantis
11838,Katy Jurado
11839,Donna Godchaux
11840,Keith Godchaux
11841,Abraham Sofaer
11842,Alex Ferrer
11843,Sarah Silverman
11844,Sam Seder
11845,Richard Beale
11846,A Martinez
11847,Joanelle Romero
11848,Dorothy Dell
11849,Maud Forget
11850,Manuel 'Jacare' Olimpio Meira
11851,Jeronimo André De Souza
11852,Raimundo 'Tata' Correia Lima
11853,Kevin Howarth
11854,Mark Stevenson
11855,Antonia Beamish
11856,Rossie Harris
11857,James Hall
11858,Laura Alcalde
11859,Patrick Muldoon
11860,Akira Kubo
11861,Beverly Maeda
11862,Bunta Sugawara
11863,Hiroki Matsukata
11864,Kunie Tanaka
11865,Aaron Hildebrand
11866,Christian Blümel
11867,Jule Flierl
11868,Mel Howard
11869,Ana Belén
11870,Rúaidhrí Conroy
11871,Mike Downey
11872,Michal Bat-Adam
11873,Samy Ben-Youb
11874,Marek Kondrat
11875,Janina Traczykówna
11876,Andrzej Grabowski
11877,Jesse Welles
11878,Folco Lulli
11879,Michael Sheen
11880,Nancy Guild
11881,Ai Kobayashi
11882,Jûrôta Kosugi
11883,Yuki Matsuoka
11884,Junius Matthews
11885,Inger Nilsson
11886,Maria Persson
11887,Pär Sundberg
11888,Steve Lemme
11889,Leslie Stefanson
11890,Will Yun Lee
11891,Rick Gonzalez
11892,Robert Ri'chard
11893,Selena Royle
11894,Mercedes Sampietro
11895,Arturo Puig
11896,Paul Hampton
11897,Lynn Lowry
11898,Dubravka Mijatovic
11899,Jacques Bidou
11900,Anne Kravz-Tarnavsky
11901,Narda Blanchet
11902,Raymond Walburn
11903,Arthur Byron
11904,Sam Hardy
11905,Fatoumata Coulibaly
11906,Maimouna Hélène Diarra
11907,Salimata Traoré
11908,Juliette Marquis
11909,Sang-kyung Kim
11910,Roe-ha Kim
11911,Henry Rollins
11912,Roy Castle
11913,Jennie Linden
11914,Robert Stadlober
11915,Kostja Ullmann
11916,Miriam Morgenstern
11917,Alexandra Maria Lara
11918,Anabelle Lachatte
11919,Patrick Joswig
11920,Aleisha Allen
11921,James Cameron
11922,Anatoly M. Sagalevitch
11923,Genya Chernaiev
11924,Emily Deschanel
11925,Lucy Lawless
11926,Jack Davenport
11927,James McAvoy
11928,Steven Robertson
11929,Yûya Yagira
11930,Ayu Kitaura
11931,Hiei Kimura
11932,Lou Gilbert
11933,Donald Houston
11934,Nejat Isler
11935,Fikret Kuskan
11936,Basak Köklükaya
11937,Nathan De'Shon Myers
11938,Jordan Gelber
11939,Bridget Barkan
11940,David Soul
11941,Lance Kerwin
11942,Ivan Desny
11943,Katrin Schaake
11944,Robert Douglas
11945,Troy Duffy
11946,Jeffrey Baxter
11947,Chris Brinker
11948,André Bervil
11949,Jean Keraudy
11950,Lotte Eisner
11951,Eugen Des Montagnes
11952,James William Gledhill
11953,Christine Ebersole
11954,Tina Caspary
11955,Svea Lohde
11956,Serge Reggiani
11957,Claude Dauphin
11958,René Dary
11959,Dora Doll
11960,Cork Hubbert
11961,Roeland Fernhout
11962,Hugo Metsers
11963,Vlatka Simac
11964,Masahiko Tsugawa
11965,Andrew Tiernan
11966,Christopher Fairbank
11967,Jin-ho Seo
11968,Rolf Arsenius
11969,Sam Gray
11970,William Lundigan
11971,Chieko Baishô
11972,Takuya Kimura
11973,Tatsuya Gashûin
11974,Wenzhuo Zhao
11975,Xin Xin Xiong
11976,Sonny Su
11977,Michael Bonsignore
11978,Maggie Riley
11979,Nancy Jo Boone
11980,Klaus Nomi
11981,Kevin James
11982,Kyle Stanger
11983,Linda Lovelace
11984,Harry Reems
11985,Pierrino Mascarino
11986,Nadira Babbar
11987,Traylor Howard
11988,AnnaSophia Robb
11989,Soran Ebrahim
11990,Avaz Latif
11991,Saddam Hossein Feysal
11992,Asanee Suwan
11993,Sorapong Chatree
11994,Orn-Anong Panyawong
11995,Ashley L. Anderson
11996,Camille Anderson
11997,Carol Lynley
11998,Glynnis O'Connor
11999,Len Bari
12000,Googie Withers
12001,Pamela Tola
12002,Anna Maria Mühe
12003,Karoline Herfurth
12004,Josefine Domes
12005,Konstantin Khabenskiy
12006,Vladimir Menshov
12007,Mariya Poroshina
12008,Natalia Verbeke
12009,Paul La Greca
12010,Allan Gurganus
12011,Paula Larke
12012,Marilyn Levine
12013,Carole Landis
12014,Charley Chase
12015,John Zerzan
12016,Kelli Garner
12017,Wah Yuen
12018,Qiu Yuen
12019,Ittoku Kishibe
12020,Sie Kohinata
12021,Kurt McKinney
12022,J.W. Fails
12023,Brad Simonsen
12024,Mortonette Jenkins
12025,Jeff Wolverton
12026,Tshewang Dendup
12027,Sonam Lhamo
12028,Anna Geislerová
12029,György Cserhalmi
12030,Ivan Trojan
12031,Courtland Mead
12032,Janet Henfrey
12033,Stuart Campbell
12034,Holly Marie Combs
12035,Chantal Goya
12036,Marlène Jobert
12037,John Clements
12038,José Luis López Vázquez
12039,Agustín González
12040,Goyo Lebrero
12041,Niall MacGinnis
12042,Sándor Csányi
12043,Eszter Balla
12044,Zoltán Mucsi
12045,Taraneh Alidoosti
12046,Faramarz Gharibian
12047,Babak Ansari
12048,Hiroko Berghauer
12049,Edmund Moeschke
12050,Ernst Pittschau
12051,Ingetraud Hinze
12052,César Burner
12053,Lone Fleming
12054,María Elena Arpón
12055,Thorsten Flinck
12056,Björn Almroth
12057,Sanna Bråding
12058,Marcus Thomas
12059,Kimberly Elise
12060,Steve Harris
12061,Tyler Perry
12062,Petr Forman
12063,Emília Vásáryová
12064,Jan Tríska
12065,Jeffrey Gilbert
12066,Tim Gouran
12067,Todd Licea
12068,Brittany Snow
12069,Max Thieriot
12070,Bryant Davis
12071,Devon Dixon
12072,Javorn Drummond
12073,Knut Berger
12074,Caroline Peters
12075,Serena Scott Thomas
12076,Laura La Plante
12077,Creighton Hale
12078,Forrest Stanley
12079,Juliette Caton
12080,Joanna Clarke
12081,Amanda Detmer
12082,Kumi Mizuno
12083,Chôtarô Tôgin
12084,Masahiro Takashima
12085,Ryoko Sano
12086,Megumi Odaka
12087,Donogh Rees
12088,Caitlin Bossley
12089,Robin McKee
12090,Wadeck Stanczak
12091,Joseph Lindsey
12092,Patrick McGaw
12093,Steve Parlavecchio
12094,Gustavo Salmerón
12095,Paloma Duarte
12096,Paul Kaye
12097,Alice Evans
12098,Jeff Chandler
12099,Jeff Corey
12100,Ben Vereen
12101,Ellen Blain
12102,Dana Ivgy
12103,Meshar Cohen
12104,S. Epatha Merkerson
12105,Marcus Carl Franklin
12106,Maiko Kawakami
12107,Makoto Ashikawa
12108,Robert Gustafsson
12109,Maria Kulle
12110,Karl Linnertorp
12111,Christina Lindberg
12112,Heinz Hopf
12113,Despina Tomazani
12114,Zachary Bennett
12115,Stephanie Moore
12116,Martin Roach
12117,Takao Ohsawa
12118,Troy Hurtubise
12119,Peter Gzowski
12120,Satu Silvo
12121,Outi Vainionkulma
12122,Sebastian Kaatrasalo
12123,Yun-shik Baek
12124,Jeong-min Hwang
12125,Lars Brygmann
12126,Jakob Cedergren
12127,Asuka Kurosawa
12128,Yûji Kôtari
12129,Jari Halonen
12130,Gil Stratton
12131,Rudolf Forster
12132,Carola Neher
12133,Shaun Evans
12134,Kirsten Russell
12135,Dudley Findlay Jr.
12136,Sara Foster
12137,Devon Aoki
12138,Walter Ray Williams
12139,Charles Barkley
12140,Kitana Baker
12141,Gabriel Beristain
12142,Patricia Walters
12143,Nora Swinburne
12144,Lindze Letherman
12145,Rachel Skarsten
12146,Lee Canalito
12147,Margrét Vilhjálmsdóttir
12148,Ugla Egilsdóttir
12149,Cecilia Dopazo
12150,T.D. Jakes
12151,Richard Bennett
12152,Kathrin Resetarits
12153,Ursula Strauss
12154,Georg Friedrich
12155,Frances Farmer
12156,Mathieu Carrière
12157,Marian Seidowsky
12158,Bernd Tischer
12159,Fred Clark
12160,Pamelyn Ferdin
12161,Wesley Eure
12162,Regina Orozco
12163,Sherlyn
12164,Ángel de Andrés López
12165,Yeung-Ming Wan
12166,Fui-On Shing
12167,Theo Forsett
12168,Richard Ulacia
12169,Linda Kerridge
12170,Richard Grieco
12171,Paco de Lucía
12172,Hayato Isohata
12173,Masako Araki
12174,Naomi Uno
12175,Shinchô Kokontei
12176,Makoto Nonomura
12177,Jan Josef Liefers
12178,Thierry van Werveke
12179,Jonathan Warden
12180,Tommy Ramone
12181,Dee Dee Ramone
12182,Miho Nakayama
12183,Bunjaku Han
12184,Jae-un Lee
12185,Rin Seo
12186,Feng Hsu
12187,Richard Masur
12188,Fernando Luján
12189,Ann Christy
12190,Bert Woodruff
12191,Shigeru Chiba
12192,Hisao Egawa
12193,Kayoko Fujii
12194,Jun Tazaki
12195,Kamahl
12196,John Flaus
12197,Mark Bittner
12198,Judy Irving
12199,Camilla Belle
12200,Marilou Berry
12201,Agnès Jaoui
12202,Mario Andretti
12203,Sal Fish
12204,Jason Spevack
12205,Feng Tien
12206,Miles A. Copeland III
12207,Gil Friesen
12208,Vic Garbarini
12209,Sang-Myeon Park
12210,Ho-kyung Go
12211,Éric Berger
12212,Chris Owen
12213,Gilbert Roland
12214,Lane Nakano
12215,George Miki
12216,Linda Hayden
12217,Barry Andrews
12218,Yi Pan-Yong
12219,Sin Won-Sop
12220,Hae-Jin Huang
12221,Derek Jarman
12222,John Quentin
12223,Mona Kristensen
12224,Evaristo Márquez
12225,Mike Bishop
12226,Chris DeRose
12227,Franco Merli
12228,Yukie Nakama
12229,Tommaso Bianco
12230,Renato Cecchetto
12231,Marina Confalone
12232,Pierre Clémenti
12233,Labina Mitevska
12234,Jitka Schneiderová
12235,Sasa Rasilov
12236,Carlo Chionetti
12237,Kurt Raab
12238,Helen Vita
12239,Dorothea Wieck
12240,Hertha Thiele
12241,Emilia Unda
12242,Josef Rovenský
12243,Fritz Rasp
12244,Wieslaw Michnikowski
12245,Jeanette Nolan
12246,Antonella Costa
12247,Carlos Echevarría
12248,Enrique Piñeyro
12249,Klaus Barbie
12250,Claude Lanzmann
12251,Marcel Ophüls
12252,Matthäus Bleibinger
12253,Charles Braun
12254,Monica Broeke
12255,Inge Maria Granzow
12256,Pat Carroll
12257,Guy Decomble
12258,Nikolay Burlyaev
12259,Valentin Zubkov
12260,Evgeniy Zharikov
12261,Georges Méliès
12262,François Lallement
12263,Jules-Eugène Legris
12264,Andrés Pazos
12265,Mirella Pascual
12266,Jorge Bolani
12267,Boris Plotnikov
12268,Vladimir Gostyukhin
12269,Sergey Yakovlev
12270,Rena Sofer
12271,Tory Kittles
12272,K.D. Aubert
12273,China Chow
12274,Brandon Jack James
12275,Jeff Galpin
12276,Will Rokos
12277,Alison Steadman
12278,Claire Skinner
12279,Wanda Hendrix
12280,Freddy Reynolds
12281,Tommy Lewis
12282,Kichiemon Nakamura
12283,Shizue Kawarazaki
12284,Akiko Koyama
12285,Tetsuo Abe
12286,Abou Camara
12287,Marie Augustine Diatta
12288,Mame Ndoumbé Diop
12289,Akira Emoto
12290,Yoshiko Tanaka
12291,Kazuo Kitamura
12292,Etsuko Ichihara
12293,Bogdan Koca
12294,Andrew McNee
12295,Diana Pavlovská
12296,Dov Tiefenbach
12297,Felix Bressart
12298,Martin Freeman
12299,Nastja Arcel
12300,Hans-Peter Abts
12301,Gustav Adolph
12302,Micha Breidenstein
12303,Cristina Sánchez Pascual
12304,Will More
12305,Laura Cepeda
12306,Jeong-Nam Kim
12307,Oja Kodar
12308,François Reichenbach
12309,Jimmy Bennett
12310,Dan McComas
12311,Francine Lobis
12312,George Casden
12313,Ana Reeder
12314,Michael Hyatt
12315,Nestor Rodriguez
12316,Essy Persson
12317,Hilary Heath
12318,Alex Man
12319,Emma Gramatica
12320,Francesco Golisano
12321,Paolo Stoppa
12322,Max Riemelt
12323,Tom Schilling
12324,Devid Striesow
12325,Mansai Nomura
12326,Noreaga
12327,Damon Dash
12328,Ming Yao
12329,Colin Pine
12330,Stephen Adly Guirgis
12331,Greg Germann
12332,Vincent Pagano
12333,Victoria Rowell
12334,Taryn Manning
12335,Gavin Rossdale
12336,Jake Lloyd
12337,John Beard
12338,Barbara Boxer
12339,Ebon Moss-Bachrach
12340,Robert Stapleton
12341,Capone Lee
12342,Paris Hilton
12343,Jan Hooks
12344,Linda Cardellini
12345,Brady Corbet
12346,Shintarô Katsu
12347,Watako Hamaki
12348,Stepan Shkurat
12349,Semyon Svashenko
12350,Yuliya Solntseva
12351,Arturo de Córdova
12352,Delia Garcés
12353,Aurora Walker
12354,Georges Flamant
12355,Janie Marèse
12356,Claudia Ohana
12357,Ivan Jandl
12358,Mihály Vig
12359,Putyi Horváth
12360,László feLugossy
12361,Maya Banno
12362,Takahiro Satô
12363,Brian Glover
12364,Freddie Fletcher
12365,Kaneto Shiozawa
12366,Michie Tomizawa
12367,Seizô Katô
12368,Lola Naymark
12369,Jackie Berroyer
12370,Folker Bohnet
12371,Fritz Wepper
12372,Michael Hinz
12373,Richard Banel
12374,Ken Kaneko
12375,Bradley Beesley
12376,Steve Burns
12377,Dolly Coyne
12378,Valentina de Angelis
12379,Alex Brendemühl
12380,Alexander Rendell
12381,Jorge Temponi
12382,Alfonso Tort
12383,Jeannette Clift
12384,Wojciech Klata
12385,Rafal Zimowski
